Model_1	Model_2	Annotator_1	Annotator_2	V	Chambre	Emplacement	Rapport qualité-prix	Ambiance	Personnel
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_1@mail.com	full	0.5358821732324959	0.5955466693994148	0.2527349918000455	0.4464145592362365	0.6818314309475859
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_7@mail.com	full	0.5459904497879688	0.6155125616421186	0.20630235376542255	0.3518669558156656	0.6620940107177044
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_5@mail.com	full	0.5909804395713095	0.5501235991789343	0.2720958000172119	0.47520258622053785	0.7001995269740274
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_6@mail.com	full	0.5491751664165435	0.564317915322754	0.24382040258562038	0.4544149558905754	0.6577647576838879
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_9@mail.com	full	0.5207597430069577	0.5829646965422024	0.24206351762908576	0.44514012687105314	0.6565978376335764
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_12@mail.com	full	0.5748917147104554	0.666665622745032	0.26574340536768815	0.41432065343663943	0.6955333615880899
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_11@mail.com	full	0.5503217706369209	0.6511661149050405	0.256705036046701	0.4221655705726777	0.6689691569862853
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_11@mail.com	annotator_2@mail.com	full	0.5870681392790355	0.5805924188151876	0.22756256865506677	0.44763668601620676	0.649124553739201
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_13@mail.com	full	0.5830680969378231	0.5911051575903186	0.27648906142590207	0.40354589536381097	0.6853978392320919
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_3@mail.com	full	0.5327873667948221	0.585741574380888	0.2678894101045603	0.47538319991410266	0.6573873003480935
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_4@mail.com	full	0.49046288732143406	0.5597874800693055	0.21562573357894663	0.4173042603842714	0.6352258580043582
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_10@mail.com	full	0.5267850516282884	0.6347154873616334	0.3003337353878169	0.432819609839088	0.6606176597305968
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_8@mail.com	full	0.5370677331558251	0.6079972298883848	0.26861498688279906	0.46120956513087263	0.7050334363650282
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_1@mail.com	full	0.54789138487092	0.5772017949337367	0.29271561280290875	0.42530603198630945	0.6855076286749281
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_7@mail.com	full	0.5524729671858938	0.609885336846566	0.20740345303829097	0.37030602911497795	0.6669524564193412
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_5@mail.com	full	0.592090258047348	0.5494229221030318	0.339985916733365	0.4902704908927055	0.6890743923479149
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_6@mail.com	full	0.5340873735634144	0.5532223557321961	0.25429907758076015	0.4358287249104306	0.6467335098452146
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_9@mail.com	full	0.49971963483810095	0.5527622675680167	0.25634244018144986	0.44921011145138	0.6376165487917511
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_12@mail.com	full	0.5738066981372302	0.6561923916004662	0.28014942005635984	0.40189601377827433	0.6725858233056516
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_11@mail.com	full	0.5252837498012795	0.6315417551478616	0.2583266807046027	0.42999687817713533	0.667609350001953
Ministral-8B-Instruct-2410	Llama-3.2-3B-Instruct	annotator_2@mail.com	annotator_2@mail.com	full	0.5728139467357435	0.5719719366904307	0.25725816710958715	0.4705084243971633	0.6429558967333299
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_13@mail.com	sample	0.30038761415701465	0.6597365267385504	0.49327961138046567	0.3915956072735144	0.8446581556093524
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_3@mail.com	sample	0.5103511376020827	0.7210846798129052	0.4061128444226968	0.44761120969172563	0.8458131930140046
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_4@mail.com	sample	0.4656588063912416	0.7177492752432136	0.4196241203954261	0.3975380595142119	0.8481550789317327
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_10@mail.com	sample	0.5024378947772316	0.6930322503199738	0.434355299084052	0.40244803394986484	0.8393210294991398
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_8@mail.com	sample	0.47919670328067127	0.7144160721648379	0.45693505623376374	0.31116886906560076	0.8281650350170157
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_1@mail.com	sample	0.4843769235086441	0.7203069722364327	0.45885135440839564	0.3854295320130343	0.8360423314890862
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_7@mail.com	sample	0.4942317840468649	0.7189431067201595	0.4439683646177379	0.3057659034281158	0.8289654809845406
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_5@mail.com	sample	0.4842166935410777	0.7278356100378356	0.4048026991650329	0.3162576288846406	0.8403657723420218
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_6@mail.com	sample	0.43412101616841875	0.7199302803669759	0.41362435685229815	0.4717608046841979	0.8218657574391373
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_9@mail.com	sample	0.5231404156589883	0.7177813805607877	0.4615812615730073	0.32218058826133716	0.8380622166395617
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_12@mail.com	sample	0.46772363498530856	0.7240052669366782	0.4661984461473827	0.4013227913207904	0.8410641154342432
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_11@mail.com	sample	0.4904142796337335	0.7293822225034174	0.47963398596754675	0.3768656974418006	0.8465526633907396
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_13@mail.com	annotator_2@mail.com	sample	0.5261924028501912	0.71667166515392	0.45805048929140274	0.39099381653994303	0.833122927632628
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_13@mail.com	sample	0.34657258764363924	0.6457273051473503	0.5003366677812673	0.38115581280173366	0.7990778673805986
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_3@mail.com	sample	0.48064082081958526	0.7603741727846134	0.44271267974727474	0.4151239857630887	0.8067745147088313
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_4@mail.com	sample	0.4361741782035886	0.7546929507598372	0.4653523429567462	0.362403937256344	0.8055285267215414
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_10@mail.com	sample	0.4825158935239961	0.7158793337883177	0.49862106214746693	0.38098406155056086	0.7994193798020552
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_8@mail.com	sample	0.4568210786329177	0.7595379983267712	0.47474802988236187	0.2820860810370582	0.7873348253467735
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_1@mail.com	sample	0.4599412848415471	0.7689344467837957	0.48140019727811084	0.3607104412688828	0.7950111489298798
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_7@mail.com	sample	0.4719029759416612	0.7618899547777419	0.4672202759807363	0.27811088312399407	0.7991692012692986
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_5@mail.com	sample	0.4654240080331715	0.7612872545818526	0.46266369427630627	0.328391533566935	0.8018613210004978
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_6@mail.com	sample	0.4174779412391683	0.753402337861996	0.45656909133979806	0.43323382384529535	0.7937275309950809
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_9@mail.com	sample	0.5008095890775721	0.7616490702346971	0.4786754201900931	0.30223561561416334	0.7985129637076298
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_12@mail.com	sample	0.44470658500684573	0.7633442089486211	0.4547085806196526	0.3710835653624665	0.8023806400435698
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_11@mail.com	sample	0.46502275492521067	0.764282212797889	0.5081498558620645	0.35833044542285597	0.8013524452789034
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_3@mail.com	annotator_2@mail.com	sample	0.5116789566572826	0.7589965754892791	0.4867119347124248	0.3542023555192942	0.7947831412312263
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_13@mail.com	sample	0.28077863541281045	0.636784930174034	0.5212349578769462	0.3897698202237704	0.8375884969760601
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_3@mail.com	sample	0.5460510500884117	0.7318874965323767	0.4570062654559594	0.4013358884173698	0.8321540033431337
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_4@mail.com	sample	0.5027285466797149	0.7304771104999668	0.47226133152195465	0.375660149478731	0.8430469782624381
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_10@mail.com	sample	0.5454814140441788	0.6851239085358348	0.4662665352762297	0.38327156171533955	0.8340671038879643
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_8@mail.com	sample	0.5228003440793246	0.7325648186526531	0.5244706518242741	0.28226420913188505	0.8178557055420077
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_1@mail.com	sample	0.5259410510458176	0.7311062670461815	0.5117781338076476	0.35553104650582223	0.8280074289672673
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_7@mail.com	sample	0.5413856446281728	0.7353001645493915	0.49338255894632477	0.27916506855547	0.8222807074581542
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_5@mail.com	sample	0.5135568334261176	0.7368299166465778	0.4681290474807011	0.308328788021546	0.8355601497122513
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_6@mail.com	sample	0.47303088231394325	0.7270697336676161	0.46394606572748076	0.4473319745091578	0.817840088203927
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_9@mail.com	sample	0.5508413302624507	0.7324599804822548	0.5278510451175673	0.2972529841970438	0.8348820524968028
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_12@mail.com	sample	0.5046945489513535	0.7311062670461815	0.5044246745867601	0.3706497917131705	0.8363419301329066
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_11@mail.com	sample	0.533695468416514	0.7402941541316083	0.5186436991906886	0.35722651643887365	0.8370471419252997
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_4@mail.com	annotator_2@mail.com	sample	0.557198573677761	0.7312882450319207	0.5004964119700576	0.35494963540004326	0.8237594506659973
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_13@mail.com	sample	0.32522050621058785	0.6415200663114934	0.46125107732454157	0.35642800045463197	0.8109115662756536
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_3@mail.com	sample	0.4825977220607633	0.7407697050537337	0.40254967936639185	0.38736542231943494	0.8140969387637662
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_4@mail.com	sample	0.4526326557850512	0.735960805023651	0.4418197236594024	0.343633436544525	0.8170600150685096
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_10@mail.com	sample	0.4888008891428727	0.7148426108410931	0.4394757890095313	0.38701433960978765	0.8153671525616435
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_8@mail.com	sample	0.4670860122999566	0.739423173060845	0.44703226677526403	0.274644506610014	0.795826669771537
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_1@mail.com	sample	0.4702048204198733	0.7491796378793936	0.46463177230749886	0.35715792475424973	0.805853719473612
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_7@mail.com	sample	0.4892144068972688	0.7386790657059045	0.43295913512833184	0.2644475222497613	0.8018439741667647
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_5@mail.com	sample	0.46484377087640116	0.7385066557093605	0.44273212344980695	0.32458402479138454	0.8112881874785447
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_6@mail.com	sample	0.4208163721042965	0.7324179078950445	0.42599882628978036	0.44045544401212705	0.8013592162264057
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_9@mail.com	sample	0.5117430524307696	0.7290479868042347	0.467077647024889	0.2914405532103103	0.807405534963033
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_12@mail.com	sample	0.45051091932312665	0.7473386553501472	0.44894015766131523	0.35817135440472886	0.8118851249114201
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_11@mail.com	sample	0.48392014472870243	0.7422169714334487	0.4606774089606069	0.3484587026858189	0.8153310126623089
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_10@mail.com	annotator_2@mail.com	sample	0.5248313224527948	0.7369010656022857	0.44873979131015046	0.35889633688525774	0.804151134534891
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_13@mail.com	sample	0.31839689172693725	0.6433417907031941	0.48165474140420556	0.32619257629826	0.8237897568431772
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_3@mail.com	sample	0.49401834707596165	0.7472897847813346	0.4077425551191999	0.3719830270002147	0.8273550278257669
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_4@mail.com	sample	0.4465450809248725	0.743763076909991	0.4451702364776128	0.3239043469447053	0.8225764274058005
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_10@mail.com	sample	0.49248864767160105	0.6997798418933912	0.45591035065385627	0.3591414441596772	0.8182065080876323
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_8@mail.com	sample	0.4666655830512086	0.7462810706197119	0.48401058176350653	0.2851802773410286	0.8067147978188007
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_1@mail.com	sample	0.47796334042011707	0.7557953331555844	0.47635927468177475	0.332691745246466	0.8146016560739661
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_7@mail.com	sample	0.4828980593109829	0.7488306941554994	0.46264982999855364	0.24952126394362534	0.8129363835548591
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_5@mail.com	sample	0.47943699245857413	0.7558011462028993	0.4431059170272532	0.30945741704537844	0.8195151110790752
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_6@mail.com	sample	0.4224571387502491	0.7423335388842026	0.42562434869802784	0.4182981648270446	0.8061152261031044
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_9@mail.com	sample	0.5097487582394642	0.7528858368716028	0.4739357697150324	0.28496818467827806	0.8190961852662466
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_12@mail.com	sample	0.4567764218964566	0.7446654357790056	0.47088934887165246	0.32540854280183124	0.8225287751991156
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_11@mail.com	sample	0.4801942054127282	0.7553288013337249	0.48097500856743536	0.33981173997660064	0.8210434338147783
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_8@mail.com	annotator_2@mail.com	sample	0.5253423941168601	0.7463167114388356	0.46838123183189395	0.343970015590468	0.8145320445719689
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_13@mail.com	sample	0.3316714575491467	0.6582973122165771	0.502967394907349	0.34829278509752387	0.8240450587282729
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_3@mail.com	sample	0.4948509078687334	0.7783815233279584	0.3924180275345273	0.38538703800869856	0.8251372879624125
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_4@mail.com	sample	0.4565476921721295	0.7636627841540727	0.44285693027906586	0.350846435886039	0.8275973944086257
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_10@mail.com	sample	0.49100801275960393	0.7236675237093102	0.4371094562210325	0.37510958171475667	0.8188380242609102
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_8@mail.com	sample	0.4720507736291768	0.7736834612194169	0.4606325445761596	0.2782635404830488	0.8056184387445439
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_1@mail.com	sample	0.47930386445126544	0.7776133068604327	0.4915256453365079	0.3457940431322087	0.820208277335461
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_7@mail.com	sample	0.48467572511528845	0.7780627829145365	0.4356498134620962	0.2550383758084111	0.8129320385584521
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_5@mail.com	sample	0.47717650306307297	0.7775882634743282	0.42486194042777503	0.3080782413609121	0.8220646396048724
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_6@mail.com	sample	0.4272236350060009	0.7678299183261829	0.42865438849167226	0.43500323581823375	0.8081009739168312
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_9@mail.com	sample	0.5135689083277968	0.7783359938507766	0.47702683427354253	0.30009085896173854	0.8198916875336708
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_12@mail.com	sample	0.46068696551666927	0.7701852271315979	0.4545228745553643	0.34707026614024195	0.8250382598290504
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_11@mail.com	sample	0.4811311503627494	0.7789393848738013	0.4806885952995245	0.34420033093327745	0.8236861289475946
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_1@mail.com	annotator_2@mail.com	sample	0.5269568898336694	0.7755045086612218	0.4637856435753743	0.3526868932618276	0.8148616772535838
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_13@mail.com	sample	0.2974367241601993	0.6450999196828537	0.4876310465807122	0.34461808699231505	0.8046739480819086
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_3@mail.com	sample	0.45325117770481205	0.7496385812463912	0.4013870099011895	0.3907815004152042	0.8034183809607625
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_4@mail.com	sample	0.41850570813555665	0.7443352751510506	0.43175879032487685	0.3556419311717493	0.8082649491258879
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_10@mail.com	sample	0.4635417012458184	0.7018203797746153	0.4211767429203348	0.3695196799293407	0.8041123961138609
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_8@mail.com	sample	0.43212673351550784	0.7411757996069662	0.44409130213763837	0.2796751131161445	0.7864996037976957
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_1@mail.com	sample	0.43958882303705726	0.7507186359191408	0.4405472919107837	0.3529858483028621	0.794282414486771
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_7@mail.com	sample	0.46912195136015655	0.7530400383564042	0.44684304001361186	0.3051151857655974	0.7935511032195589
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_5@mail.com	sample	0.4306308959762836	0.748915897947494	0.42442327335755137	0.28247669250999097	0.8027082787148089
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_6@mail.com	sample	0.3922537187687509	0.7428686966130349	0.40150996203954564	0.4332323545141756	0.7979000586140859
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_9@mail.com	sample	0.46976680951708694	0.7498201405183607	0.4487253725881227	0.3069962964952944	0.7983862258323025
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_12@mail.com	sample	0.4206750116671081	0.7451596597299989	0.4458637655374446	0.3538339665170069	0.801076923921286
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_11@mail.com	sample	0.446380625717156	0.7503596609027078	0.49027337198416027	0.3412431391373186	0.8043438122092588
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_7@mail.com	annotator_2@mail.com	sample	0.4891089977684592	0.7487775568984171	0.4526804432792859	0.36258435204419703	0.7978280877359074
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_13@mail.com	sample	0.3213905246987933	0.6279963588823012	0.44255211675806105	0.3115226709870202	0.8062352962853471
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_3@mail.com	sample	0.4690840549387313	0.7379237253965256	0.39596488249368733	0.3681451909836327	0.816381820412146
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_4@mail.com	sample	0.4221854866720967	0.7411996416121868	0.4258663773890659	0.32445585997034354	0.8078018443332476
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_10@mail.com	sample	0.4646558176083525	0.6875284019337067	0.4470838398510047	0.36876696398707365	0.8038648395094083
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_8@mail.com	sample	0.44299804401472564	0.735460814442779	0.44384667095304803	0.2563616162800794	0.7958859984218708
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_1@mail.com	sample	0.45036046978060534	0.7428103760305973	0.45566450099079	0.3192111010128684	0.801343619764714
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_7@mail.com	sample	0.4500746312623594	0.7431536553678557	0.42429680892640886	0.2383027358308234	0.8041182514903807
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_5@mail.com	sample	0.4513830076249255	0.7442174327261517	0.41029285485782185	0.30866985677803366	0.8112634703152165
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_6@mail.com	sample	0.394550764886161	0.7325993225696973	0.401190429590669	0.4320885164684313	0.8036198425435408
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_9@mail.com	sample	0.4810704207021946	0.7495995608463778	0.44827116382793536	0.273459433154628	0.8051316993517721
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_12@mail.com	sample	0.4285549031497589	0.7409353423412268	0.4381132282317359	0.32513859010375973	0.8118533700627055
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_11@mail.com	sample	0.4534484051279725	0.7487412966997984	0.4666078695804095	0.3297468012519209	0.8083670048973924
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_5@mail.com	annotator_2@mail.com	sample	0.4983748351848067	0.7434688035193929	0.45155464186928124	0.34705182717414573	0.8064456642067951
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_13@mail.com	sample	0.30962510459633036	0.646286444330009	0.4835938237142259	0.38246799380987656	0.8049538549844507
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_3@mail.com	sample	0.531609033257888	0.7448696013205738	0.4279109213347908	0.3964484736439141	0.8079365928829169
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_4@mail.com	sample	0.48818720135515403	0.7448526932888668	0.4654992184256116	0.3640463713352636	0.806741907160143
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_10@mail.com	sample	0.5341980283259186	0.7000625531928367	0.4525628347282179	0.3762710992490361	0.8006507325349087
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_8@mail.com	sample	0.5123907245027285	0.7365519799084066	0.45872161331870503	0.26823398564133566	0.7794074949586524
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_1@mail.com	sample	0.5114214557228163	0.7515531064175665	0.46997983315166586	0.3574076100953201	0.7962992135636453
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_7@mail.com	sample	0.5206458947481488	0.7426687696044535	0.4371263972144827	0.24939136090736172	0.7979699668414902
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_5@mail.com	sample	0.5169689075504125	0.7458244721959688	0.4325095648270809	0.3167456076867845	0.8006989439682879
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_6@mail.com	sample	0.46832819692497735	0.741663118612882	0.42778387743220336	0.45477338932942396	0.8019462816939651
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_9@mail.com	sample	0.5516598452348421	0.7462857413482994	0.4761757256085145	0.2977422452303517	0.7974368000386334
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_12@mail.com	sample	0.4963677728546989	0.7422490843855539	0.45951780906684825	0.3711912375323238	0.8059099000384323
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_11@mail.com	sample	0.5177671537267022	0.7470103054066694	0.48426796393444205	0.35254913891136175	0.8048929497607493
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_6@mail.com	annotator_2@mail.com	sample	0.5673233402372829	0.7417250469106434	0.4503410014021149	0.36445823314664555	0.7936294249344253
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_9@mail.com	annotator_13@mail.com	sample	0.33127923786398217	0.6460839681662479	0.4782847102027351	0.3433212541346322	0.8218165356495855
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_9@mail.com	annotator_3@mail.com	sample	0.48083201321618196	0.763330648246542	0.45614607895652226	0.38117917466739165	0.8252196658965034
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_9@mail.com	annotator_4@mail.com	sample	0.44380913475059725	0.7537529499648316	0.47091997755109744	0.3575942385649306	0.8276360611927616
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_9@mail.com	annotator_10@mail.com	sample	0.4850362369551934	0.7045321668766271	0.46741248070361513	0.3645985238324198	0.8234102485646181
Ministral-8B-Instruct-2410	gemma-3-12b-it	annotator_9@mail.com	annotator_8@mail.com	sample	0.4565374539649	0.7607173738479506	0.4721461441308007	0.2819279696154134	0.8123363269273602
